Matricola;Cognome;Nome;DataNascita;LuogoNascita;Via;Cap;Citta;SiglaProvincia;Telefono;Email;TitoloStudio
10946;Steccanella;Gabriele;04/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000946;steccanella.gabriele@studenti.its.net;Diploma
10947;Rullo;Vittoria;05/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000947;rullo.vittoria@studenti.its.net;Diploma
10948;Vaccariello;Annalisa;06/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000948;vaccariello.annalisa@studenti.its.net;Diploma
10949;Tuberga;Ryan;07/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000949;tuberga.ryan@studenti.its.net;Diploma
10950;Russo;Sophie;08/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000950;russo.sophie@studenti.its.net;Diploma
10951;Saporito;Vittoria;09/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000951;saporito.vittoria@studenti.its.net;Diploma
10952;Ruzza;Alessio;10/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000952;ruzza.alessio@studenti.its.net;Diploma
10953;Spiga;Elisabeth;11/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000953;spiga.elisabeth@studenti.its.net;Diploma
10954;Scalera;Ginevra;12/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000954;scalera.ginevra@studenti.its.net;Diploma
10955;Urzica;Leonard Nicolo';13/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000955;urzica.leonardnicolo@studenti.its.net;Diploma
10956;Tartaglia;Paolo;14/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000956;tartaglia.paolo@studenti.its.net;Diploma
10957;Tat�;Antonio;15/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000957;tat�.antonio@studenti.its.net;Diploma
10958;Toraldo;Paola;16/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000958;toraldo.paola@studenti.its.net;Diploma
10959;Tudosescu;Jonathan;17/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000959;tudosescu.jonathan@studenti.its.net;Diploma
10960;Saporito;Annalisa;18/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000960;saporito.annalisa@studenti.its.net;Diploma
10961;Toson;Roberta;19/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000961;toson.roberta@studenti.its.net;Diploma
10962;Tugnolo;Gessica;20/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000962;tugnolo.gessica@studenti.its.net;Diploma
10963;Turco;Francesco;21/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000963;turco.francesco@studenti.its.net;Diploma
10964;Turino;Francesco;22/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000964;turino.francesco@studenti.its.net;Diploma
10965;Toffanello;Ilaria;23/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000965;toffanello.ilaria@studenti.its.net;Diploma
10966;Scozzaro;Daniele;24/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000966;scozzaro.daniele@studenti.its.net;Diploma
10967;Zanon;Melissa;25/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000967;zanon.melissa@studenti.its.net;Diploma
10968;Vaccarella;Adelaide;26/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000968;vaccarella.adelaide@studenti.its.net;Diploma
10969;Uricchio;Antonia;27/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000969;uricchio.antonia@studenti.its.net;Diploma
10970;Tugnolo;Mattia;28/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000970;tugnolo.mattia@studenti.its.net;Diploma
10971;Utente;prova;29/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000971;utente.prova@studenti.its.net;Diploma
10972;Vair;Clizia;30/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000972;vair.clizia@studenti.its.net;Diploma
10973;Zucco;Aurora;31/08/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000973;zucco.aurora@studenti.its.net;Diploma
10974;Viel;Giorgia;01/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000974;viel.giorgia@studenti.its.net;Diploma
10975;Wahd;Martina;02/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000975;wahd.martina@studenti.its.net;Diploma
10976;Zugno;Chiara;03/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000976;zugno.chiara@studenti.its.net;Diploma
10977;Schipor;Damian;04/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000977;schipor.damian@studenti.its.net;Diploma
10978;Valentino;Nicol�;05/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000978;valentino.nicol�@studenti.its.net;Diploma
10979;Varvello;Francesca;06/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000979;varvello.francesca@studenti.its.net;Diploma
10980;Vozza;Chiara;07/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000980;vozza.chiara@studenti.its.net;Diploma
10981;Zaramella;Denis;08/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000981;zaramella.denis@studenti.its.net;Diploma
10982;Viviani;Alberto;09/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000982;viviani.alberto@studenti.its.net;Diploma
10983;Santella;Giorgia;10/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000983;santella.giorgia@studenti.its.net;Diploma
10984;Vayr;Giulia;11/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000984;vayr.giulia@studenti.its.net;Diploma
10985;Tinaglia;Sofia;12/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000985;tinaglia.sofia@studenti.its.net;Diploma
10986;Ventura;Lina;13/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000986;ventura.lina@studenti.its.net;Diploma
10987;Vasii;Ana Maria;14/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000987;vasii.anamaria@studenti.its.net;Diploma
10988;Vercellino;Irene;15/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000988;vercellino.irene@studenti.its.net;Diploma
10989;Verduci;Stefania;16/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000989;verduci.stefania@studenti.its.net;Diploma
10990;Toselli;Flavio;17/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000990;toselli.flavio@studenti.its.net;Diploma
10991;Vinassa;Luca;18/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000991;vinassa.luca@studenti.its.net;Diploma
10992;Tassone;Venere;19/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000992;tassone.venere@studenti.its.net;Diploma
10993;Spinelli;Gaia;20/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000993;spinelli.gaia@studenti.its.net;Diploma
10994;Vinci;Giuseppina;21/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000994;vinci.giuseppina@studenti.its.net;Diploma
10995;Salatino;Beatrice;22/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000995;salatino.beatrice@studenti.its.net;Diploma
10996;Wisdom;Gift;23/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000996;wisdom.gift@studenti.its.net;Diploma
10997;Viola;Alessandro;24/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000997;viola.alessandro@studenti.its.net;Diploma
10998;Scozzaro;Mattia;25/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000998;scozzaro.mattia@studenti.its.net;Diploma
10999;Tiozzo;Rebecca;26/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300000999;tiozzo.rebecca@studenti.its.net;Diploma
11000;Tarricone;Filippo;27/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001000;tarricone.filippo@studenti.its.net;Diploma
11001;Zampa;Martina;28/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001001;zampa.martina@studenti.its.net;Diploma
11002;Zammitti;Riccardo;29/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001002;zammitti.riccardo@studenti.its.net;Diploma
11003;Vaccari;Moreno;30/09/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001003;vaccari.moreno@studenti.its.net;Diploma
11004;Zampese;Matilde;01/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001004;zampese.matilde@studenti.its.net;Diploma
11005;Tome';Kevin;02/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001005;tome.kevin@studenti.its.net;Diploma
11006;Zurba;Stefano;03/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001006;zurba.stefano@studenti.its.net;Diploma
11007;Vinella;Alessandra;04/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001007;vinella.alessandra@studenti.its.net;Diploma
11008;Siciliano;Jacopo;05/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001008;siciliano.jacopo@studenti.its.net;Diploma
11009;Tartaglia ochoa;Alessia;06/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001009;tartagliaochoa.alessia@studenti.its.net;Diploma
11010;Vasii;Denisa Andreia;07/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001010;vasii.denisaandreia@studenti.its.net;Diploma
11011;Zamboni;Dario;08/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001011;zamboni.dario@studenti.its.net;Diploma
11012;Torbidone;Walter;09/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001012;torbidone.walter@studenti.its.net;Diploma
11013;Vittoria;Annamaria;10/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001013;vittoria.annamaria@studenti.its.net;Diploma
11014;Zangara;Simona;11/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001014;zangara.simona@studenti.its.net;Diploma
11015;Wisdom;Daniel;12/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001015;wisdom.daniel@studenti.its.net;Diploma
11016;Baglietto;Luca;13/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001016;baglietto.luca@studenti.its.it;Diploma
11017;Bamber;James;14/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001017;bamber.james@studenti.its.it;Diploma
11018;Lombardo;Alessandro;15/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001018;lombardo.alessandro@studenti.its.it;Diploma
11019;Arcari;Matteo;16/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001019;arcari.matteo@studenti.its.it;Diploma
11020;Vercellesi;Francesco;17/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001020;vercellesi.francesco@studenti.its.it;Diploma
11021;Iannaccone;Matilde;18/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001021;iannaccone.matilde@studenti.its.it;Diploma
11022;Masi;Glauco;19/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001022;masi.glauco@studenti.its.it;Diploma
11023;Blandino;Federico;20/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001023;blandino.federico@studenti.its.it;Diploma
11024;Farcas;Alessandro;21/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001024;farcas.alessandro@studenti.its.it;Diploma
11025;Soldati;Elia;22/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001025;soldati.elia@studenti.its.it;Diploma
11026;Tornaghi;Lavinia;23/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001026;tornaghi.lavinia@studenti.its.it;Diploma
11027;Drago;Leonardo;24/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001027;drago.leonardo@studenti.its.it;Diploma
11028;Di gregorio;Francesco Damiano;25/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001028;digregorio.francescodamiano@studenti.its.it;Diploma
11029;Maraghi;Sofia;26/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001029;maraghi.sofia@studenti.its.it;Diploma
11030;Ali;Maher;27/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001030;ali.maher@studenti.its.net;Diploma
11031;Re;Matteo;28/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001031;re.matteo@studenti.its.net;Diploma
11032;Dema;Alessandro;29/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001032;dema.alessandro@studenti.its.net;Diploma
11033;Rania;Daniele;30/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001033;rania.daniele@studenti.its.net;Diploma
11034;Mansoury;Nizar;31/10/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001034;mansoury.nizar@studenti.its.net;Diploma
11035;Pagliuca;Mattia;01/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001035;pagliuca.mattia@studenti.its.net;Diploma
11036;Morbelli;Simone;02/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001036;morbelli.simone@studenti.its.net;Diploma
11037;Santangelo;Samuel;03/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001037;santangelo.samuel@studenti.its.net;Diploma
11038;Magri;Alessandro;04/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001038;magri.alessandro@studenti.its.net;Diploma
11039;Mirenzi;Alessandro;05/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001039;mirenzi.alessandro@studenti.its.net;Diploma
11040;Caruso;Daniele;06/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001040;caruso.daniele@studenti.its.net;Diploma
11041;Serra;Manuel;07/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001041;serra.manuel@studenti.its.net;Diploma
11042;Orlando;Simone;08/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001042;orlando.simone@studenti.its.net;Diploma
11043;Aragona;Angelo;09/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001043;aragona.angelo@studenti.its.net;Diploma
11044;Destito;Giulia;10/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001044;destito.giulia@studenti.its.net;Diploma
11045;Marchese;Andrea;11/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001045;marchese.andrea@studenti.its.net;Diploma
11046;Viscuso;Simona;12/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001046;viscuso.simona@studenti.its.net;Diploma
11047;Ferrari;Giacomo;13/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001047;ferrari.giacomo@studenti.its.net;Diploma
11048;Salvaggio;Salvatore;14/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001048;salvaggio.salvatore@studenti.its.net;Diploma
11049;Romanelli;Cristina;15/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001049;romanelli.cristina@studenti.its.net;Diploma
11050;Arena;Daniela;16/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001050;arena.daniela@studenti.its.net;Diploma
11051;Trapanitto;Gaetana;17/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001051;trapanitto.gaetana@studenti.its.net;Diploma
11052;Richilchi;Caterina;18/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001052;richilchi.caterina@studenti.its.net;Diploma
11053;Milidoni;Saverio;19/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001053;milidoni.saverio@studenti.its.net;Diploma
11054;Derosa;Giovanni;20/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001054;derosa.giovanni@studenti.its.net;Diploma
11055;Iannacone;Maria;21/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001055;iannacone.maria@studenti.its.net;Diploma
11056;Mangone;Melissa;22/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001056;mangone.melissa@studenti.its.net;Diploma
11057;Solito;Ornella;23/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001057;solito.ornella@studenti.its.net;Diploma
11058;Lanzara;Giuseppe;24/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001058;lanzara.giuseppe@studenti.its.net;Diploma
11059;Conigliaro;Ilaria;25/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001059;conigliaro.ilaria@studenti.its.net;Diploma
11060;Graziano;Tiziano;26/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001060;graziano.tiziano@studenti.its.net;Diploma
11061;Russo;Pasquale;27/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001061;russo.pasquale@studenti.its.net;Diploma
11062;Petrolio;Basilio;28/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001062;petrolio.basilio@studenti.its.net;Diploma
11063;Maruccio;Giuliana;29/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001063;maruccio.giuliana@studenti.its.net;Diploma
11064;Sgroi;Giuseppe;30/11/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001064;sgroi.giuseppe@studenti.its.net;Diploma
11065;Notarangelo;Maria;01/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001065;notarangelo.maria@studenti.its.net;Diploma
11066;Perillo;Pasquale;02/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001066;perillo.pasquale@studenti.its.net;Diploma
11067;Luzzi;Daniela;03/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001067;luzzi.daniela@studenti.its.net;Diploma
11068;Andronico;Salvatore;04/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001068;andronico.salvatore@studenti.its.net;Diploma
11069;Pulvirenti;Alessandro;05/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001069;pulvirenti.alessandro@studenti.its.net;Diploma
11070;Puglisi;Rosario;06/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001070;puglisi.rosario@studenti.its.net;Diploma
11071;Trovato;Sebastiano;07/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001071;trovato.sebastiano@studenti.its.net;Diploma
11072;Carani;Dario Angelo;08/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001072;carani.darioangelo@studenti.its.net;Diploma
11073;Pradotti;Diego;09/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001073;pradotti.diego@studenti.its.net;Diploma
11074;Marino;Salvatore Pio;10/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001074;marino.salvatorepio@studenti.its.net;Diploma
11075;Matteu;Luigi;11/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001075;matteu.luigi@studenti.its.net;Diploma
11076;Centamore;Mattia;12/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001076;centamore.mattia@studenti.its.net;Diploma
11077;Pagano;Gabriele;13/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001077;pagano.gabriele@studenti.its.net;Diploma
11078;Finocchiaro;Walter;14/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001078;finocchiaro.walter@studenti.its.net;Diploma
11079;Leotta;Alberto;15/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001079;leotta.alberto@studenti.its.net;Diploma
11080;Crisa;Michele;16/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001080;crisa.michele@studenti.its.net;Diploma
11081;Campione;Ilenia;17/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001081;campione.ilenia@studenti.its.net;Diploma
11082;Trovato;Giovanni;18/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001082;trovato.giovanni@studenti.its.net;Diploma
11083;Rapisarda;Danilo;19/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001083;rapisarda.danilo@studenti.its.net;Diploma
11084;Zappala;Francesco;20/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001084;zappala.francesco@studenti.its.net;Diploma
11085;Strano;Riccardo;21/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001085;strano.riccardo@studenti.its.net;Diploma
11086;Contarino;Rachele;22/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001086;contarino.rachele@studenti.its.net;Diploma
11087;Battiato;Mattia;23/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001087;battiato.mattia@studenti.its.net;Diploma
11088;Pavone;Francesco;24/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001088;pavone.francesco@studenti.its.net;Diploma
11089;Sarakula;Daniele;25/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001089;sarakula.daniele@studenti.its.net;Diploma
11090;Di salvo;Christian;26/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001090;disalvo.christian@studenti.its.net;Diploma
11091;Leotta;Flavio;27/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001091;leotta.flavio@studenti.its.net;Diploma
11092;Petraschi;Simone;28/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001092;petraschi.simone@studenti.its.net;Diploma
11093;Mamo;Feven Tilahun;29/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001093;mamo.feventilahun@studenti.its.net;Diploma
11094;Amde;Redet Tsegaye;30/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001094;amde.redettsegaye@studenti.its.net;Diploma
11095;Francioni;Jonathan;31/12/2002;Torino;Via Cibrario, NN;10143;Torino;TO;3300001095;francioni.jonathan@studenti.its.net;Diploma
11096;Redai;Adonay Dawit;01/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001096;redai.adonaydawit@studenti.its.net;Diploma
11097;Tarekegn;Helen Manaye;02/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001097;tarekegn.helenmanaye@studenti.its.net;Diploma
11098;Kelil;Kelude Hadi;03/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001098;kelil.keludehadi@studenti.its.net;Diploma
11099;Tarekegn;Samuel Manaye;04/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001099;tarekegn.samuelmanaye@studenti.its.net;Diploma
11100;Feliche;Yonatan Yoseph;05/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001100;feliche.yonatanyoseph@studenti.its.net;Diploma
11101;Nguse;Mikael Haylu;06/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001101;nguse.mikaelhaylu@studenti.its.net;Diploma
11102;Atnafu;Neftalem Tamirat;07/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001102;atnafu.neftalemtamirat@studenti.its.net;Diploma
11103;Zeray;Asena Yonas;08/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001103;zeray.asenayonas@studenti.its.net;Diploma
11104;Bekele;Nardos Berhamu;09/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001104;bekele.nardosberhamu@studenti.its.net;Diploma
11105;Gizaw;Abraham Asres;10/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001105;gizaw.abrahamasres@studenti.its.net;Diploma
11106;Leka;Ruth Dagne;11/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001106;leka.ruthdagne@studenti.its.net;Diploma
11107;Tsige;Enbakom Sisay;12/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001107;tsige.enbakomsisay@studenti.its.net;Diploma
11108;Reday;Dina Dawit;13/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001108;reday.dinadawit@studenti.its.net;Diploma
11109;Gebre;Angela;14/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001109;gebre.angela@studenti.its.net;Diploma
11110;Amare;Amen Getnet;15/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001110;amare.amengetnet@studenti.its.net;Diploma
11111;Hailemariam;Amanuel Worku;16/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001111;hailemariam.amanuelworku@studenti.its.net;Diploma
11112;Tegegne;Tesfaye;17/01/2003;Torino;Via Cibrario, NN;10143;Torino;TO;3300001112;tegegne.tesfaye@studenti.its.net;Diploma
